order_id,product_id,supplier_id,warehouse_id,order_date,delivery_date,quantity,order_status,stock_level
O20582,P033,S009,W01,2024-10-14,2024-10-24,16,Delivered,512
O20583,P115,S042,W04,2024-04-20,2024-04-23,475,Delivered,138
O20584,P110,S021,W05,2024-04-09,2024-04-12,55,Delivered,318
O20585,P057,S037,W03,2024-04-25,2024-04-28,279,Delivered,249
O20586,P157,S012,W05,2024-01-12,2024-01-22,391,Delivered,3
O20587,P028,S043,W05,2024-11-04,2024-11-13,426,Cancelled,858
O20588,P125,S046,W05,2024-04-20,2024-04-30,136,Delivered,232
O20589,P016,S047,W01,2024-06-06,2024-06-16,245,Delivered,163
O20590,P139,S049,W05,2024-05-29,2024-06-01,36,Delayed,596
O20591,P050,S041,W01,2024-08-23,2024-08-30,156,Delivered,603
O20592,P023,S017,W05,2024-09-02,2024-09-07,142,Delayed,565
O20593,P176,S014,W02,2024-09-20,2024-09-29,497,Delivered,423
O20594,P151,S038,W01,2024-09-17,2024-09-21,76,Delayed,745
O20595,P019,S002,W02,2024-11-23,2024-12-02,340,Delivered,501
O20596,P010,S043,W06,2024-07-30,2024-08-02,446,Delayed,461
O20597,P076,S026,W01,2024-07-13,2024-07-19,474,Delivered,709
O20598,P007,S031,W01,2024-12-26,2025-01-01,304,Delayed,212
O20599,P186,S050,W06,2024-11-04,2024-11-11,252,Cancelled,184
O20600,P068,S026,W05,2024-06-16,2024-06-26,323,Delivered,309
O20601,P019,S007,W04,2024-01-21,2024-01-30,335,Delayed,90
O20602,P184,S044,W06,2024-03-10,2024-03-12,378,Delivered,91
O20603,P146,S011,W02,2024-07-01,2024-07-05,421,Delivered,477
O20604,P159,S001,W04,2024-05-11,2024-05-20,493,Delivered,819
O20605,P157,S016,W04,2024-09-01,2024-09-07,329,Delivered,204
O20606,P073,S030,W03,2024-12-02,2024-12-03,259,Delivered,738
O20607,P009,S001,W01,2024-03-15,2024-03-16,246,Delivered,3
O20608,P051,S011,W02,2024-09-27,2024-09-28,220,Delivered,831
O20609,P061,S006,W05,2024-04-01,2024-04-07,277,Delivered,766
O20610,P134,S042,W02,2024-01-01,2024-01-08,322,Delayed,481
O20611,P024,S011,W05,2024-01-19,2024-01-28,178,Delivered,378
O20612,P184,S026,W03,2024-04-27,2024-05-04,440,Delivered,631
O20613,P199,S047,W01,2024-08-29,2024-09-07,44,Delivered,152
O20614,P198,S001,W05,2024-03-08,2024-03-10,481,Delivered,453
O20615,P104,S045,W04,2024-06-14,2024-06-23,484,Delivered,512
O20616,P086,S016,W04,2024-10-05,2024-10-12,131,Delayed,934
O20617,P158,S025,W01,2024-06-07,2024-06-17,428,Delivered,425
O20618,P030,S028,W05,2024-09-06,2024-09-10,379,Delivered,38
O20619,P034,S050,W05,2024-03-12,2024-03-14,146,Delivered,526
O20620,P199,S038,W06,2024-09-25,2024-10-01,171,Delayed,448
O20621,P126,S013,W05,2024-03-28,2024-03-29,256,Delivered,493
O20622,P080,S046,W03,2024-01-30,2024-02-04,265,Delivered,520
O20623,P038,S021,W04,2024-12-08,2024-12-09,64,Delivered,35
O20624,P086,S044,W05,2024-01-07,2024-01-12,92,Delivered,153
O20625,P095,S038,W05,2024-03-20,2024-03-26,47,Delayed,952
O20626,P011,S044,W06,2024-04-01,2024-04-05,105,Delivered,552
O20627,P037,S040,W02,2024-11-28,2024-12-05,338,Delivered,443
O20628,P133,S012,W05,2024-08-27,2024-09-04,17,Delivered,792
O20629,P027,S021,W01,2024-11-12,2024-11-17,222,Delivered,10
O20630,P050,S010,W01,2024-03-16,2024-03-17,450,Delivered,285
O20631,P043,S022,W06,2024-05-19,2024-05-22,237,Cancelled,116
O20632,P167,S032,W06,2024-05-31,2024-06-09,72,Delivered,816
O20633,P091,S025,W04,2024-03-07,2024-03-15,54,Cancelled,158
O20634,P035,S047,W03,2024-08-15,2024-08-18,288,Delayed,99
O20635,P129,S030,W06,2024-10-02,2024-10-11,362,Delivered,621
O20636,P043,S049,W04,2024-03-22,2024-03-23,336,Delivered,855
O20637,P036,S048,W06,2024-06-12,2024-06-21,68,Delayed,945
O20638,P040,S029,W05,2024-06-27,2024-07-05,168,Delivered,571
O20639,P125,S013,W04,2024-02-06,2024-02-11,498,Delivered,602
O20640,P108,S018,W02,2024-04-15,2024-04-21,288,Delivered,911
O20641,P020,S006,W03,2024-05-09,2024-05-12,439,Delivered,943
O20642,P193,S038,W03,2024-04-27,2024-05-01,126,Delivered,708
O20643,P046,S001,W06,2024-05-03,2024-05-09,373,Cancelled,45
O20644,P030,S009,W05,2024-09-24,2024-10-03,404,Delivered,546
O20645,P075,S010,W01,2024-07-10,2024-07-16,267,Delayed,475
O20646,P176,S039,W04,2024-05-30,2024-06-08,485,Delivered,568
O20647,P030,S050,W06,2024-10-10,2024-10-12,42,Delivered,744
O20648,P085,S035,W05,2024-09-05,2024-09-06,147,Delayed,140
O20649,P051,S039,W06,2024-01-17,2024-01-26,304,Delivered,566
O20650,P191,S004,W05,2024-12-30,2025-01-01,235,Delivered,523
O20651,P024,S011,W06,2024-10-28,2024-10-31,335,Cancelled,246
O20652,P185,S023,W01,2024-06-12,2024-06-14,22,Delayed,300
O20653,P102,S017,W05,2024-06-28,2024-07-06,24,Delayed,492
O20654,P175,S019,W03,2024-01-12,2024-01-15,499,Cancelled,102
O20655,P049,S041,W03,2024-01-06,2024-01-13,180,Delayed,33
O20656,P044,S044,W06,2024-04-23,2024-04-27,17,Delivered,900
O20657,P012,S035,W06,2024-08-21,2024-08-24,197,Delayed,228
O20658,P125,S050,W01,2024-06-07,2024-06-17,222,Delivered,807
O20659,P115,S038,W05,2024-12-07,2024-12-12,316,Delivered,288
O20660,P198,S037,W03,2024-01-30,2024-02-01,476,Cancelled,234
O20661,P022,S013,W05,2024-08-26,2024-09-01,124,Delivered,457
O20662,P099,S035,W05,2024-05-17,2024-05-19,461,Delivered,814
O20663,P038,S045,W06,2024-02-26,2024-03-06,279,Delayed,926
O20664,P192,S047,W06,2024-03-12,2024-03-13,291,Cancelled,20
O20665,P178,S023,W01,2024-01-05,2024-01-10,359,Delivered,236
O20666,P076,S045,W04,2024-09-27,2024-10-05,188,Delivered,183
O20667,P145,S005,W04,2024-01-04,2024-01-09,235,Delivered,76
O20668,P133,S045,W05,2024-04-17,2024-04-26,43,Delivered,932
O20669,P009,S037,W05,2024-07-27,2024-08-02,64,Cancelled,764
O20670,P121,S002,W04,2024-03-21,2024-03-30,448,Delivered,252
O20671,P008,S025,W03,2024-03-24,2024-04-03,243,Delivered,437
O20672,P168,S036,W02,2024-01-05,2024-01-09,392,Delayed,69
O20673,P126,S041,W01,2024-11-13,2024-11-15,212,Delivered,779
O20674,P032,S030,W03,2024-07-24,2024-08-02,296,Delivered,491
O20675,P015,S050,W02,2024-03-01,2024-03-11,29,Delivered,327
O20676,P082,S025,W02,2024-05-13,2024-05-18,21,Delivered,863
O20677,P112,S022,W05,2024-12-18,2024-12-24,207,Delivered,958
O20678,P166,S008,W06,2024-03-17,2024-03-20,122,Delivered,431
O20679,P166,S041,W01,2024-02-09,2024-02-13,155,Delivered,793
O20680,P067,S014,W05,2024-08-14,2024-08-23,155,Delivered,396
O20681,P041,S016,W03,2024-03-10,2024-03-17,265,Delivered,753
O20682,P181,S032,W05,2024-02-18,2024-02-24,488,Delivered,103
O20683,P167,S045,W05,2024-06-22,2024-06-30,381,Delivered,299
O20684,P101,S040,W01,2024-02-21,2024-02-28,68,Delivered,366
O20685,P194,S010,W01,2024-06-19,2024-06-25,394,Delayed,257
O20686,P053,S025,W01,2024-11-27,2024-12-07,198,Delivered,880
O20687,P060,S001,W06,2024-12-18,2024-12-28,370,Cancelled,110
O20688,P049,S004,W02,2024-05-10,2024-05-18,296,Delivered,941
O20689,P150,S024,W04,2024-08-05,2024-08-12,348,Delivered,803
O20690,P096,S024,W06,2024-05-23,2024-05-27,159,Delayed,73
O20691,P121,S044,W02,2024-08-05,2024-08-12,263,Delayed,478
O20692,P051,S007,W03,2024-11-22,2024-12-02,35,Delivered,667
O20693,P069,S033,W04,2024-06-07,2024-06-14,196,Delivered,634
O20694,P094,S047,W05,2024-11-19,2024-11-25,326,Delayed,458
O20695,P191,S040,W03,2024-04-17,2024-04-18,105,Delayed,413
O20696,P055,S019,W06,2024-10-26,2024-11-02,445,Delivered,77
O20697,P060,S040,W04,2024-02-21,2024-02-28,68,Delivered,285
O20698,P143,S047,W04,2024-06-08,2024-06-16,425,Delayed,724
O20699,P055,S005,W03,2024-02-08,2024-02-13,432,Delivered,329
O20700,P121,S038,W01,2024-03-26,2024-04-04,128,Delivered,850
O20701,P129,S001,W03,2024-11-04,2024-11-11,97,Delivered,103
O20702,P101,S030,W02,2024-11-11,2024-11-12,267,Delivered,1
O20703,P166,S012,W03,2024-06-04,2024-06-11,406,Delivered,447
O20704,P163,S022,W04,2024-09-29,2024-10-08,391,Delivered,467
O20705,P037,S013,W06,2024-05-24,2024-05-31,122,Delayed,768
O20706,P047,S040,W02,2024-10-13,2024-10-14,138,Delivered,804
O20707,P080,S038,W02,2024-11-29,2024-12-03,23,Delivered,293
O20708,P064,S045,W03,2024-07-30,2024-08-01,21,Delivered,261
O20709,P145,S035,W02,2024-05-24,2024-05-31,26,Delayed,989
O20710,P160,S038,W01,2024-07-29,2024-08-08,26,Delayed,377
O20711,P074,S011,W02,2024-08-31,2024-09-03,428,Delivered,814
O20712,P110,S018,W06,2024-09-07,2024-09-12,259,Delivered,296
O20713,P087,S049,W06,2024-09-06,2024-09-12,60,Delayed,858
O20714,P179,S010,W01,2024-08-02,2024-08-06,266,Delivered,817
O20715,P067,S033,W06,2024-03-22,2024-03-30,14,Delivered,262
O20716,P185,S049,W01,2024-09-20,2024-09-27,397,Delayed,322
O20717,P028,S013,W06,2024-05-09,2024-05-10,321,Delayed,79
O20718,P063,S001,W05,2024-12-05,2024-12-11,241,Delivered,867
O20719,P093,S002,W03,2024-04-10,2024-04-12,435,Delayed,737
O20720,P147,S049,W06,2024-04-19,2024-04-24,100,Delayed,206
O20721,P091,S029,W06,2024-06-19,2024-06-24,480,Delivered,893
O20722,P098,S005,W05,2024-09-14,2024-09-22,64,Delivered,619
O20723,P183,S026,W02,2024-05-16,2024-05-26,259,Delivered,342
O20724,P198,S013,W01,2024-04-05,2024-04-14,295,Delayed,906
O20725,P097,S012,W02,2024-11-24,2024-11-28,448,Delivered,308
O20726,P095,S015,W04,2024-05-22,2024-05-28,99,Cancelled,120
O20727,P088,S018,W01,2024-09-30,2024-10-03,289,Delivered,453
O20728,P069,S043,W02,2024-09-22,2024-09-23,208,Delivered,726
O20729,P085,S043,W05,2024-03-06,2024-03-10,464,Delayed,514
O20730,P193,S050,W02,2024-03-16,2024-03-26,70,Delivered,14
O20731,P037,S049,W06,2024-07-06,2024-07-13,410,Delivered,918
O20732,P092,S042,W02,2024-04-05,2024-04-09,42,Delayed,915
O20733,P082,S021,W05,2024-10-30,2024-11-05,420,Delivered,90
O20734,P051,S004,W04,2024-01-25,2024-01-31,407,Delivered,168
O20735,P057,S046,W02,2024-09-06,2024-09-15,225,Delivered,401
O20736,P133,S009,W06,2024-07-14,2024-07-20,40,Delivered,158
O20737,P118,S017,W05,2024-07-06,2024-07-10,453,Delivered,24
O20738,P060,S034,W05,2024-07-03,2024-07-05,351,Delivered,649
O20739,P108,S024,W02,2024-01-12,2024-01-19,145,Delivered,277
O20740,P149,S004,W04,2024-09-29,2024-10-01,13,Delivered,161
O20741,P013,S029,W03,2024-07-20,2024-07-24,265,Delivered,893
O20742,P121,S012,W02,2024-11-25,2024-12-04,90,Delivered,355
O20743,P155,S042,W06,2024-05-27,2024-06-04,119,Delivered,461
O20744,P142,S025,W06,2024-04-26,2024-05-01,380,Delivered,685
O20745,P084,S046,W06,2024-09-12,2024-09-22,468,Delivered,123
O20746,P132,S028,W01,2024-07-29,2024-08-02,235,Cancelled,212
O20747,P049,S039,W02,2024-05-20,2024-05-29,466,Delivered,887
O20748,P103,S004,W05,2024-04-15,2024-04-19,50,Delivered,283
O20749,P067,S005,W01,2024-11-10,2024-11-15,80,Delayed,184
O20750,P200,S017,W01,2024-12-06,2024-12-10,142,Delivered,350
O20751,P064,S039,W02,2024-07-28,2024-08-02,496,Delivered,505
O20752,P007,S004,W03,2024-03-24,2024-03-28,170,Cancelled,497
O20753,P118,S014,W04,2024-11-22,2024-12-01,190,Delayed,139
O20754,P073,S043,W04,2024-11-26,2024-12-03,231,Delayed,987
O20755,P078,S038,W06,2024-07-29,2024-08-06,27,Delayed,101
O20756,P006,S004,W02,2024-11-22,2024-11-29,222,Delivered,651
O20757,P142,S018,W02,2024-09-23,2024-09-28,363,Delivered,927
O20758,P165,S045,W03,2024-04-11,2024-04-17,248,Delivered,785
O20759,P080,S015,W01,2024-02-15,2024-02-24,411,Delayed,278
O20760,P191,S015,W03,2024-04-05,2024-04-15,384,Delayed,546
O20761,P078,S033,W03,2024-10-04,2024-10-05,161,Delivered,295
O20762,P051,S050,W01,2024-07-10,2024-07-11,278,Delivered,662
O20763,P064,S045,W01,2024-10-17,2024-10-23,219,Delayed,761
O20764,P133,S034,W03,2024-11-12,2024-11-18,391,Cancelled,326
O20765,P164,S006,W01,2024-10-28,2024-10-31,331,Delivered,846
O20766,P144,S049,W04,2024-08-08,2024-08-18,265,Delivered,747
O20767,P140,S031,W03,2024-04-05,2024-04-12,53,Delivered,731
O20768,P181,S005,W04,2024-09-07,2024-09-10,427,Delayed,253
O20769,P128,S028,W04,2024-05-03,2024-05-11,421,Cancelled,1
O20770,P175,S043,W06,2024-02-18,2024-02-25,53,Delivered,437
O20771,P145,S021,W03,2024-12-01,2024-12-06,85,Delivered,39
O20772,P097,S018,W01,2024-12-11,2024-12-15,277,Delivered,359
O20773,P143,S009,W01,2024-05-31,2024-06-08,482,Cancelled,257
O20774,P170,S002,W02,2024-09-19,2024-09-22,88,Delivered,163
O20775,P122,S004,W04,2024-05-01,2024-05-10,63,Delayed,354
O20776,P133,S032,W01,2024-10-30,2024-11-04,101,Delivered,523
O20777,P127,S050,W02,2024-12-01,2024-12-08,379,Delivered,23
O20778,P175,S041,W03,2024-01-02,2024-01-09,405,Delayed,745
O20779,P177,S022,W03,2024-05-08,2024-05-11,53,Delayed,281
O20780,P091,S029,W02,2024-07-31,2024-08-09,140,Delivered,74
O20781,P097,S001,W04,2024-07-12,2024-07-18,411,Cancelled,935
O20782,P164,S042,W01,2024-05-29,2024-06-03,231,Delayed,627
O20783,P003,S014,W04,2024-04-25,2024-05-03,326,Delivered,577
O20784,P040,S007,W03,2024-07-12,2024-07-16,482,Delivered,853
O20785,P078,S021,W04,2024-06-19,2024-06-20,65,Delayed,416
O20786,P156,S001,W03,2024-09-17,2024-09-18,25,Delivered,175
O20787,P166,S003,W02,2024-12-21,2024-12-22,179,Delivered,578
O20788,P022,S026,W03,2024-02-19,2024-02-26,200,Delivered,485
O20789,P041,S044,W06,2024-05-06,2024-05-07,339,Delivered,901
O20790,P100,S027,W04,2024-03-07,2024-03-14,251,Delivered,936
O20791,P071,S038,W06,2024-08-07,2024-08-17,374,Delivered,879
O20792,P007,S019,W01,2024-12-06,2024-12-11,324,Delivered,497
O20793,P138,S049,W03,2024-03-30,2024-04-04,493,Delayed,907
O20794,P174,S012,W05,2024-12-27,2024-12-31,297,Delivered,572
O20795,P188,S022,W02,2024-10-27,2024-11-02,262,Delayed,340
O20796,P118,S033,W06,2024-10-24,2024-10-28,165,Delivered,949
O20797,P091,S046,W01,2024-01-29,2024-02-06,438,Delivered,935
O20798,P016,S016,W04,2024-04-09,2024-04-17,434,Delivered,690
O20799,P053,S013,W03,2024-11-08,2024-11-12,208,Delayed,944
O20800,P035,S008,W04,2024-01-05,2024-01-09,65,Cancelled,425
O20801,P139,S039,W04,2024-10-13,2024-10-21,121,Delivered,330
O20802,P149,S024,W01,2024-10-12,2024-10-15,40,Delivered,398
O20803,P133,S029,W02,2024-11-04,2024-11-08,64,Delivered,346
O20804,P192,S036,W04,2024-02-03,2024-02-07,256,Delivered,903
O20805,P182,S008,W04,2024-03-08,2024-03-11,55,Delivered,44
O20806,P055,S030,W05,2024-07-01,2024-07-02,293,Delivered,858
O20807,P097,S006,W06,2024-01-20,2024-01-26,484,Delayed,36
O20808,P076,S007,W04,2024-06-18,2024-06-24,496,Delivered,384
O20809,P018,S029,W01,2024-07-24,2024-07-31,392,Delivered,496
O20810,P058,S014,W06,2024-07-27,2024-07-30,97,Delayed,635
O20811,P009,S033,W04,2024-01-29,2024-02-05,366,Delivered,753
O20812,P105,S048,W01,2024-03-20,2024-03-22,426,Delayed,739
O20813,P044,S035,W05,2024-09-05,2024-09-06,494,Delivered,520
O20814,P109,S029,W04,2024-02-25,2024-02-26,139,Delayed,996
O20815,P059,S014,W06,2024-11-18,2024-11-27,424,Delivered,353
O20816,P073,S032,W01,2024-08-23,2024-09-02,286,Delivered,924
O20817,P144,S032,W06,2024-10-20,2024-10-29,240,Delivered,619
O20818,P135,S043,W01,2024-04-11,2024-04-19,372,Delivered,412
O20819,P169,S011,W01,2024-12-31,2025-01-08,148,Delivered,292
O20820,P035,S039,W02,2024-10-11,2024-10-13,125,Delayed,944
O20821,P047,S005,W04,2024-01-16,2024-01-24,69,Delivered,332
O20822,P190,S003,W02,2024-12-24,2024-12-28,90,Delivered,586
O20823,P112,S026,W04,2024-06-01,2024-06-09,62,Delayed,66
O20824,P091,S027,W06,2024-12-17,2024-12-21,53,Delayed,942
O20825,P172,S041,W03,2024-05-20,2024-05-26,195,Delivered,140
O20826,P183,S042,W06,2024-04-30,2024-05-09,73,Delivered,475
O20827,P191,S041,W05,2024-02-02,2024-02-06,278,Delivered,276
O20828,P200,S041,W02,2024-08-22,2024-08-25,264,Delayed,203
O20829,P126,S024,W04,2024-05-24,2024-05-25,100,Delivered,262
O20830,P165,S032,W02,2024-07-30,2024-07-31,472,Delayed,291
O20831,P121,S010,W03,2024-04-17,2024-04-21,17,Delivered,36
O20832,P070,S002,W01,2024-11-16,2024-11-19,359,Delivered,167
O20833,P098,S003,W06,2024-12-03,2024-12-07,305,Delayed,932
O20834,P150,S003,W01,2024-01-13,2024-01-15,341,Delivered,591
O20835,P107,S002,W06,2024-12-21,2024-12-30,103,Delayed,793
O20836,P148,S044,W03,2024-12-05,2024-12-09,455,Delivered,222
O20837,P174,S004,W03,2024-07-31,2024-08-07,95,Delivered,163
O20838,P103,S016,W05,2024-04-17,2024-04-21,331,Delayed,274
O20839,P065,S045,W05,2024-06-03,2024-06-06,400,Delayed,107
O20840,P189,S024,W05,2024-07-17,2024-07-24,490,Delivered,176
O20841,P136,S017,W03,2024-09-29,2024-09-30,493,Delivered,913
O20842,P060,S040,W01,2024-11-07,2024-11-16,270,Delivered,941
O20843,P158,S015,W01,2024-07-07,2024-07-11,19,Delivered,759
O20844,P115,S023,W03,2024-04-28,2024-04-29,17,Delivered,480
O20845,P002,S032,W02,2024-09-08,2024-09-11,69,Delivered,976
O20846,P177,S005,W03,2024-11-17,2024-11-27,63,Delayed,176
O20847,P002,S012,W04,2024-12-21,2024-12-31,192,Delivered,549
O20848,P122,S043,W01,2024-12-04,2024-12-08,172,Delayed,782
O20849,P088,S011,W04,2024-05-01,2024-05-05,355,Delivered,625
O20850,P163,S028,W06,2024-11-14,2024-11-22,335,Delivered,281
O20851,P072,S011,W03,2024-09-02,2024-09-04,55,Delayed,939
O20852,P090,S004,W01,2024-03-13,2024-03-20,237,Delivered,404
O20853,P139,S010,W05,2024-08-18,2024-08-24,387,Delivered,806
O20854,P189,S037,W06,2024-12-01,2024-12-09,128,Delivered,435
O20855,P163,S027,W03,2024-05-17,2024-05-18,398,Cancelled,955
O20856,P100,S021,W04,2024-02-11,2024-02-19,284,Delayed,507
O20857,P036,S024,W05,2024-04-15,2024-04-18,17,Delayed,221
O20858,P080,S044,W02,2024-04-07,2024-04-10,396,Delivered,887
O20859,P112,S037,W06,2024-11-25,2024-11-28,79,Delivered,940
O20860,P038,S030,W06,2024-12-11,2024-12-13,141,Delivered,193
O20861,P101,S009,W05,2024-12-26,2024-12-28,106,Delivered,1
O20862,P114,S023,W03,2024-04-29,2024-05-07,53,Delivered,692
O20863,P043,S043,W05,2024-01-18,2024-01-20,422,Delivered,948
O20864,P038,S013,W04,2024-07-23,2024-07-31,48,Delivered,762
O20865,P184,S043,W05,2024-07-16,2024-07-23,37,Delayed,395
O20866,P145,S016,W05,2024-01-02,2024-01-07,104,Delivered,474
O20867,P166,S037,W02,2024-10-07,2024-10-08,109,Delivered,853
O20868,P071,S047,W06,2024-01-10,2024-01-19,347,Delayed,564
O20869,P108,S043,W01,2024-10-11,2024-10-15,354,Delivered,309
O20870,P188,S028,W04,2024-04-01,2024-04-06,117,Delayed,367
O20871,P122,S025,W06,2024-09-27,2024-10-05,123,Delivered,219
O20872,P175,S003,W04,2024-03-28,2024-04-07,417,Delivered,611
O20873,P076,S031,W03,2024-04-06,2024-04-11,312,Cancelled,212
O20874,P133,S049,W06,2024-04-09,2024-04-14,433,Delivered,769
O20875,P147,S004,W04,2024-11-06,2024-11-09,136,Delivered,444
O20876,P069,S048,W04,2024-07-01,2024-07-05,207,Delivered,324
O20877,P053,S020,W06,2024-07-07,2024-07-12,95,Delivered,892
O20878,P159,S029,W01,2024-10-01,2024-10-06,52,Delivered,371
O20879,P126,S048,W01,2024-02-25,2024-03-06,41,Delivered,354
O20880,P097,S042,W03,2024-05-28,2024-05-30,230,Cancelled,984
O20881,P133,S028,W03,2024-01-01,2024-01-10,187,Delayed,185
O20882,P141,S050,W01,2024-12-12,2024-12-20,206,Delivered,721
O20883,P070,S010,W02,2024-11-23,2024-11-24,251,Delayed,739
O20884,P039,S004,W01,2024-08-18,2024-08-24,466,Delivered,539
O20885,P073,S020,W03,2024-11-06,2024-11-12,410,Delivered,951
O20886,P099,S017,W03,2024-09-14,2024-09-22,474,Cancelled,521
O20887,P130,S012,W06,2024-05-24,2024-06-02,451,Delayed,453
O20888,P114,S048,W02,2024-10-19,2024-10-22,401,Delivered,870
O20889,P159,S049,W04,2024-03-21,2024-03-26,274,Delivered,875
O20890,P185,S047,W02,2024-12-21,2024-12-24,498,Delivered,651
O20891,P013,S048,W02,2024-02-05,2024-02-13,344,Delivered,395
O20892,P198,S018,W02,2024-11-02,2024-11-12,235,Delayed,183
O20893,P179,S039,W01,2024-12-26,2025-01-04,268,Cancelled,580
O20894,P107,S027,W06,2024-10-15,2024-10-17,140,Delivered,49
O20895,P042,S042,W03,2024-02-02,2024-02-08,344,Delivered,20
O20896,P016,S033,W03,2024-09-22,2024-09-24,194,Delivered,52
O20897,P077,S016,W06,2024-12-04,2024-12-13,368,Delivered,403
O20898,P177,S007,W05,2024-11-16,2024-11-21,96,Delivered,869
O20899,P029,S024,W06,2024-01-27,2024-02-03,35,Delivered,152
O20900,P156,S016,W02,2024-07-22,2024-07-31,32,Delivered,59
O20901,P101,S007,W03,2024-06-16,2024-06-23,116,Delayed,741
O20902,P138,S009,W01,2024-05-24,2024-05-30,136,Delivered,396
O20903,P185,S046,W05,2024-11-16,2024-11-22,260,Delivered,959
O20904,P008,S021,W03,2024-10-17,2024-10-22,304,Cancelled,108
O20905,P198,S001,W04,2024-08-03,2024-08-10,401,Delivered,250
O20906,P164,S002,W02,2024-06-24,2024-06-29,121,Delivered,918
O20907,P197,S032,W01,2024-07-17,2024-07-27,240,Delivered,675
O20908,P145,S004,W04,2024-01-12,2024-01-21,176,Delivered,426
O20909,P018,S034,W06,2024-07-03,2024-07-05,498,Delivered,862
O20910,P107,S010,W02,2024-08-19,2024-08-24,124,Delivered,402
O20911,P057,S006,W04,2024-06-05,2024-06-08,275,Delayed,186
O20912,P154,S011,W04,2024-11-27,2024-11-28,330,Delivered,417
O20913,P114,S024,W02,2024-07-17,2024-07-21,85,Delivered,780
O20914,P066,S018,W04,2024-06-26,2024-07-02,417,Delivered,592
O20915,P086,S047,W03,2024-05-23,2024-05-25,323,Delayed,317
O20916,P078,S009,W03,2024-08-13,2024-08-18,84,Delivered,599
O20917,P041,S028,W04,2024-05-12,2024-05-13,430,Delayed,889
O20918,P178,S005,W06,2024-10-01,2024-10-03,424,Cancelled,240
O20919,P137,S030,W05,2024-07-31,2024-08-01,490,Delivered,630
O20920,P183,S006,W05,2024-05-23,2024-05-24,36,Delayed,476
O20921,P174,S036,W03,2024-07-22,2024-07-27,232,Delayed,925
O20922,P010,S016,W02,2024-03-09,2024-03-12,333,Delivered,192
O20923,P087,S026,W03,2024-12-21,2024-12-30,290,Cancelled,685
O20924,P102,S015,W03,2024-12-19,2024-12-20,225,Delayed,781
O20925,P064,S050,W05,2024-07-20,2024-07-21,480,Delivered,884
O20926,P163,S045,W03,2024-05-26,2024-06-03,198,Delayed,571
O20927,P091,S028,W02,2024-07-28,2024-07-30,381,Delivered,998
O20928,P060,S001,W01,2024-07-08,2024-07-11,495,Delivered,723
O20929,P097,S023,W03,2024-02-21,2024-02-22,309,Delivered,130
O20930,P025,S011,W01,2024-03-21,2024-03-24,143,Delayed,565
O20931,P159,S018,W06,2024-07-02,2024-07-05,292,Delivered,505
